word,valid_knot,initial_vertices,removed_vertices,final_vertices,result
ABACBCBABDACBD,True,42,39,3,simplified_to_triangle
ABACBCBABDBCAD,True,42,39,3,simplified_to_triangle
ABACBCBACADACD,True,42,39,3,simplified_to_triangle
ABACBCBACBDBCD,True,42,39,3,simplified_to_triangle
ABACBCBADABCBD,True,42,39,3,simplified_to_triangle
ABACBCBADACACD,True,42,39,3,simplified_to_triangle
ABACBCBADACBCD,True,42,39,3,simplified_to_triangle
ABACBCBADBACBD,True,42,39,3,simplified_to_triangle
ABACBCBADCBABD,True,42,39,3,simplified_to_triangle
ABACBCBDABACBD,True,42,39,3,simplified_to_triangle
ABACBCBDACBABD,True,42,39,3,simplified_to_triangle
ABACBCBDADCDCD,True,42,39,3,simplified_to_triangle
ABACBCBDBABCAD,True,42,39,3,simplified_to_triangle
ABACBCBDBCABAD,True,42,39,3,simplified_to_triangle
ABACBCBDCABACD,True,42,39,3,simplified_to_triangle
ABACBCBDCBABCD,True,42,39,3,simplified_to_triangle
ABACBCBDCDADCD,True,42,39,3,simplified_to_triangle
ABACBCBDCDBDCD,True,42,39,3,simplified_to_triangle
ABACBCDABACBCD,True,42,39,3,simplified_to_triangle
ABACBCDABCBABD,True,42,39,3,simplified_to_triangle
ABACBCDABCBCDC,True,42,39,3,simplified_to_triangle
ABACBCDABDCDCD,True,42,39,3,simplified_to_triangle
ABACBCDACACABD,True,42,39,3,simplified_to_triangle
ABACBCDACACADC,True,42,39,3,simplified_to_triangle
ABACBCDACACBAD,True,42,39,3,simplified_to_triangle
ABACBCDACBCABD,True,42,39,3,simplified_to_triangle
ABACBCDACBCBAD,True,42,39,3,simplified_to_triangle
ABACBCDADBCDCD,True,42,39,3,simplified_to_triangle
ABACBCDADBDCAD,True,42,39,3,simplified_to_triangle
ABACBCDADBDCDC,True,42,39,3,simplified_to_triangle
ABACBCDBACBABD,True,42,39,3,simplified_to_triangle
ABACBCDBADCDCD,True,42,39,3,simplified_to_triangle
ABACBCDBCABACD,True,42,39,3,simplified_to_triangle
ABACBCDBCBABCD,True,42,39,3,simplified_to_triangle
ABACBCDBCDADCD,True,42,39,3,simplified_to_triangle
ABACBCDBCDBDCD,True,42,39,3,simplified_to_triangle
ABACBCDBDACDCD,True,42,39,3,simplified_to_triangle
ABACBCDBDADCAD,True,42,39,3,simplified_to_triangle
ABACBCDCADCDCD,True,42,39,3,simplified_to_triangle
ABACBCDCBABCDC,True,42,39,3,simplified_to_triangle
ABACBCDCBCABCD,True,42,39,3,simplified_to_triangle
ABACBCDCBCBACD,True,42,39,3,simplified_to_triangle
ABACBCDCBCBADC,True,42,39,3,simplified_to_triangle
ABACBCDCDACDCD,True,42,39,3,simplified_to_triangle
ABACBCDCDADCDC,True,42,39,3,simplified_to_triangle
ABACBCDCDBDADC,True,42,39,3,simplified_to_triangle
ABACBDABACBDBC,True,42,39,3,simplified_to_triangle
ABACBDABCACADC,True,42,39,3,simplified_to_triangle
ABACBDABCBCADC,True,42,39,3,simplified_to_triangle
ABACBDABCDCDCD,True,42,39,3,simplified_to_triangle
ABACBDABDCDCBD,True,42,39,3,simplified_to_triangle
ABACBDACABCACD,True,42,39,3,simplified_to_triangle
ABACBDACACBABD,True,42,39,3,simplified_to_triangle
ABACBDACBABCAD,True,42,39,3,simplified_to_triangle
ABACBDACBABDBC,True,42,39,3,simplified_to_triangle
ABACBDACBACACD,True,42,39,3,simplified_to_triangle
ABACBDACBCBABD,True,42,39,3,simplified_to_triangle
ABACBDACBCBCDC,True,42,39,3,simplified_to_triangle
ABACBDACDADBDC,True,42,39,3,simplified_to_triangle
ABACBDACDADCAD,True,42,39,3,simplified_to_triangle
ABACBDACDBDADC,True,42,39,3,simplified_to_triangle
ABACBDACDBDCAD,True,42,39,3,simplified_to_triangle
ABACBDADBCDCBD,True,42,39,3,simplified_to_triangle
ABACBDADBDACDC,True,42,39,3,simplified_to_triangle
ABACBDADBDCABD,True,42,39,3,simplified_to_triangle
ABACBDADBDCBAD,True,42,39,3,simplified_to_triangle
ABACBDADCDCBDC,True,42,39,3,simplified_to_triangle
ABACBDADCDCDBC,True,42,39,3,simplified_to_triangle
ABACBDBABCABDC,True,42,39,3,simplified_to_triangle
ABACBDBABCACAD,True,42,39,3,simplified_to_triangle
ABACBDBABCBADC,True,42,39,3,simplified_to_triangle
ABACBDBABCBCAD,True,42,39,3,simplified_to_triangle
ABACBDBACACADC,True,42,39,3,simplified_to_triangle
ABACBDBACBCADC,True,42,39,3,simplified_to_triangle
ABACBDBACDCDCD,True,42,39,3,simplified_to_triangle
ABACBDBADCDCBD,True,42,39,3,simplified_to_triangle
ABACBDBCABCBCD,True,42,39,3,simplified_to_triangle
ABACBDBCACACDC,True,42,39,3,simplified_to_triangle
ABACBDBCBABCBD,True,42,39,3,simplified_to_triangle
ABACBDBCBACBCD,True,42,39,3,simplified_to_triangle
ABACBDBCDADCBD,True,42,39,3,simplified_to_triangle
ABACBDBCDBDCBD,True,42,39,3,simplified_to_triangle
ABACBDBCDCADCD,True,42,39,3,simplified_to_triangle
ABACBDBCDCDACD,True,42,39,3,simplified_to_triangle
ABACBDCABACBDC,True,42,39,3,simplified_to_triangle
ABACBDCABACDBC,True,42,39,3,simplified_to_triangle
ABACBDCABCABCD,True,42,39,3,simplified_to_triangle
ABACBDCABCBACD,True,42,39,3,simplified_to_triangle
ABACBDCABCBCDC,True,42,39,3,simplified_to_triangle
ABACBDCACABCAD,True,42,39,3,simplified_to_triangle
ABACBDCACACBDC,True,42,39,3,simplified_to_triangle
ABACBDCACACDBC,True,42,39,3,simplified_to_triangle
ABACBDCACBACAD,True,42,39,3,simplified_to_triangle
ABACBDCACBCACD,True,42,39,3,simplified_to_triangle
ABACBDCADCADCD,True,42,39,3,simplified_to_triangle
ABACBDCADCDACD,True,42,39,3,simplified_to_triangle
ABACBDCADCDCBD,True,42,39,3,simplified_to_triangle
ABACBDCBABCBDC,True,42,39,3,simplified_to_triangle
ABACBDCBABCDBC,True,42,39,3,simplified_to_triangle
ABACBDCBACABCD,True,42,39,3,simplified_to_triangle
ABACBDCBACBACD,True,42,39,3,simplified_to_triangle
ABACBDCBACBCDC,True,42,39,3,simplified_to_triangle
ABACBDCBCABCBD,True,42,39,3,simplified_to_triangle
ABACBDCBCACBCD,True,42,39,3,simplified_to_triangle
ABACBDCBCBACBD,True,42,39,3,simplified_to_triangle
ABACBDCBCBCADC,True,42,39,3,simplified_to_triangle
ABACBDCDACADCD,True,42,39,3,simplified_to_triangle
ABACBDCDACDACD,True,42,39,3,simplified_to_triangle
ABACBDCDACDCBD,True,42,39,3,simplified_to_triangle
ABACBDCDADCBDC,True,42,39,3,simplified_to_triangle
ABACBDCDADCDBC,True,42,39,3,simplified_to_triangle
ABACBDCDBDCBDC,True,42,39,3,simplified_to_triangle
ABACBDCDBDCDBC,True,42,39,3,simplified_to_triangle
ABACBDCDCACDCD,True,42,39,3,simplified_to_triangle
ABACBDCDCADBDC,True,42,39,3,simplified_to_triangle
ABACBDCDCADCDC,True,42,39,3,simplified_to_triangle
ABACBDCDCBDADC,True,42,39,3,simplified_to_triangle
ABACBDCDCDABDC,True,42,39,3,simplified_to_triangle
ABACBDCDCDACDC,True,42,39,3,simplified_to_triangle
ABACBDCDCDBADC,True,42,39,3,simplified_to_triangle
ABACBDCDCDCABD,True,42,39,3,simplified_to_triangle
ABACBDCDCDCBAD,True,42,39,3,simplified_to_triangle
ABACDABADCDCBD,True,42,39,3,simplified_to_triangle
ABACDABADCDCDC,True,42,39,3,simplified_to_triangle
ABACDABCABCACD,True,42,39,3,simplified_to_triangle
ABACDABCACBABD,True,42,39,3,simplified_to_triangle
ABACDABCBABCAD,True,42,39,3,simplified_to_triangle
ABACDABCBACACD,True,42,39,3,simplified_to_triangle
ABACDABCBCBABD,True,42,39,3,simplified_to_triangle
ABACDABCDADBDC,True,42,39,3,simplified_to_triangle
ABACDABCDADCAD,True,42,39,3,simplified_to_triangle
ABACDABCDBDADC,True,42,39,3,simplified_to_triangle
ABACDABCDBDCAD,True,42,39,3,simplified_to_triangle
ABACDABCDCDBDC,True,42,39,3,simplified_to_triangle
ABACDABDACDCBD,True,42,39,3,simplified_to_triangle
ABACDABDACDCDC,True,42,39,3,simplified_to_triangle
ABACDABDBCDCBD,True,42,39,3,simplified_to_triangle
ABACDABDCDCBDC,True,42,39,3,simplified_to_triangle
ABACDACABCACDC,True,42,39,3,simplified_to_triangle
ABACDACACABCBD,True,42,39,3,simplified_to_triangle
ABACDACACBABDC,True,42,39,3,simplified_to_triangle
ABACDACACBACBD,True,42,39,3,simplified_to_triangle
ABACDACACBCBCD,True,42,39,3,simplified_to_triangle
ABACDACADACDCD,True,42,39,3,simplified_to_triangle
ABACDACADCBDCD,True,42,39,3,simplified_to_triangle
ABACDACADCDBCD,True,42,39,3,simplified_to_triangle
ABACDACADCDBDC,True,42,39,3,simplified_to_triangle
ABACDACBABCADC,True,42,39,3,simplified_to_triangle
ABACDACBACACDC,True,42,39,3,simplified_to_triangle
ABACDACBCABCAD,True,42,39,3,simplified_to_triangle
ABACDACBCACACD,True,42,39,3,simplified_to_triangle
ABACDACBCBABDC,True,42,39,3,simplified_to_triangle
ABACDACBCBACAD,True,42,39,3,simplified_to_triangle
ABACDACBCBCACD,True,42,39,3,simplified_to_triangle
ABACDACBDBCDCD,True,42,39,3,simplified_to_triangle
ABACDACBDCDCBD,True,42,39,3,simplified_to_triangle
ABACDACDACBDCD,True,42,39,3,simplified_to_triangle
ABACDACDACDBCD,True,42,39,3,simplified_to_triangle
ABACDACDACDBDC,True,42,39,3,simplified_to_triangle
ABACDACDADCADC,True,42,39,3,simplified_to_triangle
ABACDACDBCDCBD,True,42,39,3,simplified_to_triangle
ABACDACDBDCADC,True,42,39,3,simplified_to_triangle
ABACDACDCADACD,True,42,39,3,simplified_to_triangle
ABACDACDCBDBCD,True,42,39,3,simplified_to_triangle
ABACDADBACDCBD,True,42,39,3,simplified_to_triangle
ABACDADBACDCDC,True,42,39,3,simplified_to_triangle
ABACDADBCDCBDC,True,42,39,3,simplified_to_triangle
ABACDADBDCABDC,True,42,39,3,simplified_to_triangle
ABACDADBDCACAD,True,42,39,3,simplified_to_triangle
ABACDADBDCBCAD,True,42,39,3,simplified_to_triangle
ABACDADCABDCAD,True,42,39,3,simplified_to_triangle
ABACDADCADACBD,True,42,39,3,simplified_to_triangle
ABACDADCADBCAD,True,42,39,3,simplified_to_triangle
ABACDADCBADCAD,True,42,39,3,simplified_to_triangle
ABACDADCBDACAD,True,42,39,3,simplified_to_triangle
ABACDADCBDBCBD,True,42,39,3,simplified_to_triangle
ABACDADCBDCACD,True,42,39,3,simplified_to_triangle
ABACDADCBDCBCD,True,42,39,3,simplified_to_triangle
ABACDADCDABCAD,True,42,39,3,simplified_to_triangle
ABACDADCDBACAD,True,42,39,3,simplified_to_triangle
ABACDADCDBCACD,True,42,39,3,simplified_to_triangle
ABACDADCDBCBCD,True,42,39,3,simplified_to_triangle
ABACDADCDCABAD,True,42,39,3,simplified_to_triangle
ABACDBABCDCDCD,True,42,39,3,simplified_to_triangle
ABACDBABDCDCBD,True,42,39,3,simplified_to_triangle
ABACDBACABCACD,True,42,39,3,simplified_to_triangle
ABACDBACACBABD,True,42,39,3,simplified_to_triangle
ABACDBACBABCAD,True,42,39,3,simplified_to_triangle
ABACDBACBACACD,True,42,39,3,simplified_to_triangle
ABACDBACBCBABD,True,42,39,3,simplified_to_triangle
ABACDBACBCBCDC,True,42,39,3,simplified_to_triangle
ABACDBACDADBDC,True,42,39,3,simplified_to_triangle
ABACDBACDADCAD,True,42,39,3,simplified_to_triangle
ABACDBACDBDCAD,True,42,39,3,simplified_to_triangle
ABACDBADACDCBD,True,42,39,3,simplified_to_triangle
ABACDBADACDCDC,True,42,39,3,simplified_to_triangle
ABACDBADBCDCBD,True,42,39,3,simplified_to_triangle
ABACDBADBDCABD,True,42,39,3,simplified_to_triangle
ABACDBADBDCBAD,True,42,39,3,simplified_to_triangle
ABACDBADCDCBDC,True,42,39,3,simplified_to_triangle
ABACDBCABCABCD,True,42,39,3,simplified_to_triangle
ABACDBCABCBACD,True,42,39,3,simplified_to_triangle
ABACDBCABCBCDC,True,42,39,3,simplified_to_triangle
ABACDBCACABCAD,True,42,39,3,simplified_to_triangle
ABACDBCACACBDC,True,42,39,3,simplified_to_triangle
ABACDBCACBACAD,True,42,39,3,simplified_to_triangle
ABACDBCACBCACD,True,42,39,3,simplified_to_triangle
ABACDBCADCADCD,True,42,39,3,simplified_to_triangle
ABACDBCADCDACD,True,42,39,3,simplified_to_triangle
ABACDBCADCDCBD,True,42,39,3,simplified_to_triangle
ABACDBCBABCBDC,True,42,39,3,simplified_to_triangle
ABACDBCBACABCD,True,42,39,3,simplified_to_triangle
ABACDBCBACBACD,True,42,39,3,simplified_to_triangle
ABACDBCBACBCDC,True,42,39,3,simplified_to_triangle
ABACDBCBCABCBD,True,42,39,3,simplified_to_triangle
ABACDBCBCACBCD,True,42,39,3,simplified_to_triangle
ABACDBCBCBACBD,True,42,39,3,simplified_to_triangle
ABACDBCDACADCD,True,42,39,3,simplified_to_triangle
ABACDBCDACDACD,True,42,39,3,simplified_to_triangle
ABACDBCDACDBDC,True,42,39,3,simplified_to_triangle
ABACDBCDACDCBD,True,42,39,3,simplified_to_triangle
ABACDBCDADCBDC,True,42,39,3,simplified_to_triangle
ABACDBCDBDCBDC,True,42,39,3,simplified_to_triangle
ABACDBCDCACDCD,True,42,39,3,simplified_to_triangle
ABACDBCDCADBDC,True,42,39,3,simplified_to_triangle
ABACDBCDCADCDC,True,42,39,3,simplified_to_triangle
ABACDBCDCDACDC,True,42,39,3,simplified_to_triangle
ABACDBCDCDCABD,True,42,39,3,simplified_to_triangle
ABACDBCDCDCBAD,True,42,39,3,simplified_to_triangle
ABACDBDABCDCBD,True,42,39,3,simplified_to_triangle
ABACDBDABDCABD,True,42,39,3,simplified_to_triangle
ABACDBDABDCBAD,True,42,39,3,simplified_to_triangle
ABACDBDADBCABD,True,42,39,3,simplified_to_triangle
ABACDBDADBCBAD,True,42,39,3,simplified_to_triangle
ABACDBDADCACAD,True,42,39,3,simplified_to_triangle
ABACDBDADCBCAD,True,42,39,3,simplified_to_triangle
ABACDBDCABCDCD,True,42,39,3,simplified_to_triangle
ABACDBDCABDCAD,True,42,39,3,simplified_to_triangle
ABACDBDCABDCDC,True,42,39,3,simplified_to_triangle
ABACDBDCADACBD,True,42,39,3,simplified_to_triangle
ABACDBDCADACDC,True,42,39,3,simplified_to_triangle
ABACDBDCADBCAD,True,42,39,3,simplified_to_triangle
ABACDBDCADBCDC,True,42,39,3,simplified_to_triangle
ABACDBDCBACDCD,True,42,39,3,simplified_to_triangle
ABACDBDCBADCAD,True,42,39,3,simplified_to_triangle
ABACDBDCBDACAD,True,42,39,3,simplified_to_triangle
ABACDBDCBDBCBD,True,42,39,3,simplified_to_triangle
ABACDBDCBDCACD,True,42,39,3,simplified_to_triangle
ABACDBDCBDCBCD,True,42,39,3,simplified_to_triangle
ABACDBDCDABCAD,True,42,39,3,simplified_to_triangle
ABACDBDCDABCDC,True,42,39,3,simplified_to_triangle
ABACDBDCDBACAD,True,42,39,3,simplified_to_triangle
ABACDBDCDBCACD,True,42,39,3,simplified_to_triangle
ABACDBDCDBCBCD,True,42,39,3,simplified_to_triangle
ABACDBDCDCABAD,True,42,39,3,simplified_to_triangle
ABACDBDCDCACDC,True,42,39,3,simplified_to_triangle
ABACDCABCABCDC,True,42,39,3,simplified_to_triangle
ABACDCABCACABD,True,42,39,3,simplified_to_triangle
ABACDCABCACBAD,True,42,39,3,simplified_to_triangle
ABACDCABCBACDC,True,42,39,3,simplified_to_triangle
ABACDCABCDBDCD,True,42,39,3,simplified_to_triangle
ABACDCABDADCBD,True,42,39,3,simplified_to_triangle
ABACDCACACBACD,True,42,39,3,simplified_to_triangle
ABACDCACADCDCD,True,42,39,3,simplified_to_triangle
ABACDCACBABCDC,True,42,39,3,simplified_to_triangle
ABACDCACBCACDC,True,42,39,3,simplified_to_triangle
ABACDCACDACDCD,True,42,39,3,simplified_to_triangle
ABACDCACDADCDC,True,42,39,3,simplified_to_triangle
ABACDCACDCBDCD,True,42,39,3,simplified_to_triangle
ABACDCACDCDBCD,True,42,39,3,simplified_to_triangle
ABACDCADABDCBD,True,42,39,3,simplified_to_triangle
ABACDCADACADCD,True,42,39,3,simplified_to_triangle
ABACDCADACDACD,True,42,39,3,simplified_to_triangle
ABACDCADBADCBD,True,42,39,3,simplified_to_triangle
ABACDCADBDACBD,True,42,39,3,simplified_to_triangle
ABACDCADBDCBCD,True,42,39,3,simplified_to_triangle
ABACDCADCACDCD,True,42,39,3,simplified_to_triangle
ABACDCADCADCDC,True,42,39,3,simplified_to_triangle
ABACDCADCBDCBD,True,42,39,3,simplified_to_triangle
ABACDCADCDACDC,True,42,39,3,simplified_to_triangle
ABACDCADCDBCBD,True,42,39,3,simplified_to_triangle
ABACDCADCDCBCD,True,42,39,3,simplified_to_triangle
ABACDCBACABCDC,True,42,39,3,simplified_to_triangle
ABACDCBACACABD,True,42,39,3,simplified_to_triangle
ABACDCBACACBAD,True,42,39,3,simplified_to_triangle
ABACDCBACDBDCD,True,42,39,3,simplified_to_triangle
ABACDCBADBDCBD,True,42,39,3,simplified_to_triangle
ABACDCBCACABCD,True,42,39,3,simplified_to_triangle
ABACDCBCACBACD,True,42,39,3,simplified_to_triangle
ABACDCBCACBCDC,True,42,39,3,simplified_to_triangle
ABACDCBDABDCBD,True,42,39,3,simplified_to_triangle
ABACDCBDADBCBD,True,42,39,3,simplified_to_triangle
ABACDCBDADCBCD,True,42,39,3,simplified_to_triangle
ABACDCBDBADCBD,True,42,39,3,simplified_to_triangle
ABACDCBDBCADCD,True,42,39,3,simplified_to_triangle
ABACDCBDBCDACD,True,42,39,3,simplified_to_triangle
ABACDCBDCADCBD,True,42,39,3,simplified_to_triangle
ABACDCBDCDACBD,True,42,39,3,simplified_to_triangle
ABACDCDABADCBD,True,42,39,3,simplified_to_triangle
ABACDCDABDACBD,True,42,39,3,simplified_to_triangle
ABACDCDABDBCBD,True,42,39,3,simplified_to_triangle
ABACDCDABDCBCD,True,42,39,3,simplified_to_triangle
ABACDCDACACDCD,True,42,39,3,simplified_to_triangle
ABACDCDACADCDC,True,42,39,3,simplified_to_triangle
ABACDCDACBDCBD,True,42,39,3,simplified_to_triangle
ABACDCDACDBCBD,True,42,39,3,simplified_to_triangle
ABACDCDACDCBCD,True,42,39,3,simplified_to_triangle
ABACDCDADBACBD,True,42,39,3,simplified_to_triangle
ABACDCDADBCBCD,True,42,39,3,simplified_to_triangle
ABACDCDBABDCBD,True,42,39,3,simplified_to_triangle
ABACDCDBADACBD,True,42,39,3,simplified_to_triangle
ABACDCDBADBCBD,True,42,39,3,simplified_to_triangle
ABACDCDBADCBCD,True,42,39,3,simplified_to_triangle
ABACDCDBCADCBD,True,42,39,3,simplified_to_triangle
ABACDCDBCDACBD,True,42,39,3,simplified_to_triangle
ABACDCDBDABCBD,True,42,39,3,simplified_to_triangle
ABACDCDBDACBCD,True,42,39,3,simplified_to_triangle
ABACDCDCABDBCD,True,42,39,3,simplified_to_triangle
ABACDCDCACDCDC,True,42,39,3,simplified_to_triangle
ABACDCDCBABDCD,True,42,39,3,simplified_to_triangle
ABACDCDCBADBCD,True,42,39,3,simplified_to_triangle
ABACDCDCBDABCD,True,42,39,3,simplified_to_triangle
ABACDCDCBDBACD,True,42,39,3,simplified_to_triangle
ABACDCDCBDCABD,True,42,39,3,simplified_to_triangle
ABACDCDCBDCBAD,True,42,39,3,simplified_to_triangle
ABACDCDCDBABCD,True,42,39,3,simplified_to_triangle
ABACDCDCDBCABD,True,42,39,3,simplified_to_triangle
ABACDCDCDBCBAD,True,42,39,3,simplified_to_triangle
ABACDCDCDCABCD,True,42,39,3,simplified_to_triangle
ABACDCDCDCACAD,True,42,39,3,simplified_to_triangle
ABADABCABDADCD,True,42,39,3,simplified_to_triangle
ABADABCACDCDCD,True,42,39,3,simplified_to_triangle
ABADABCADABDCD,True,42,39,3,simplified_to_triangle
ABADABCADACDCD,True,42,39,3,simplified_to_triangle
ABADABCADBADCD,True,42,39,3,simplified_to_triangle
ABADABCADBDACD,True,42,39,3,simplified_to_triangle
ABADABCBDBCDCD,True,42,39,3,simplified_to_triangle
ABADABCDABADCD,True,42,39,3,simplified_to_triangle
ABADABCDABDACD,True,42,39,3,simplified_to_triangle
ABADABCDADBACD,True,42,39,3,simplified_to_triangle
ABADABCDBADACD,True,42,39,3,simplified_to_triangle
ABADABCDCADACD,True,42,39,3,simplified_to_triangle
ABADABCDCBDBCD,True,42,39,3,simplified_to_triangle
ABADABCDCDCACD,True,42,39,3,simplified_to_triangle
ABADACACADCDCD,True,42,39,3,simplified_to_triangle
ABADACACDACDCD,True,42,39,3,simplified_to_triangle
ABADACADACDCAD,True,42,39,3,simplified_to_triangle
ABADACBADBDCAD,True,42,39,3,simplified_to_triangle
ABADACBCBDCDCD,True,42,39,3,simplified_to_triangle
ABADACBCDBCDCD,True,42,39,3,simplified_to_triangle
ABADACBCDCDCAD,True,42,39,3,simplified_to_triangle
ABADACBDABDCAD,True,42,39,3,simplified_to_triangle
ABADACBDADBCAD,True,42,39,3,simplified_to_triangle
ABADACBDBADCAD,True,42,39,3,simplified_to_triangle
ABADACBDBCDCAD,True,42,39,3,simplified_to_triangle
ABADACDBABDCAD,True,42,39,3,simplified_to_triangle
ABADACDCADCACD,True,42,39,3,simplified_to_triangle
ABADACDCBDCBCD,True,42,39,3,simplified_to_triangle
ABADACDCDACACD,True,42,39,3,simplified_to_triangle
ABADACDCDBCBCD,True,42,39,3,simplified_to_triangle
ABADCABCDCBDCD,True,42,39,3,simplified_to_triangle
ABADCABCDCDBCD,True,42,39,3,simplified_to_triangle
ABADCABDABCDCD,True,42,39,3,simplified_to_triangle
ABADCABDBACDCD,True,42,39,3,simplified_to_triangle
ABADCABDCABDCD,True,42,39,3,simplified_to_triangle
ABADCABDCADBCD,True,42,39,3,simplified_to_triangle
ABADCABDCBADCD,True,42,39,3,simplified_to_triangle
ABADCABDCBDACD,True,42,39,3,simplified_to_triangle
ABADCABDCDABCD,True,42,39,3,simplified_to_triangle
ABADCABDCDBACD,True,42,39,3,simplified_to_triangle
ABADCABDCDCBCD,True,42,39,3,simplified_to_triangle
ABADCACDADCBCD,True,42,39,3,simplified_to_triangle
ABADCADACADACD,True,42,39,3,simplified_to_triangle
ABADCADACBDBCD,True,42,39,3,simplified_to_triangle
ABADCADACDCBCD,True,42,39,3,simplified_to_triangle
ABADCADBABCDCD,True,42,39,3,simplified_to_triangle
ABADCADBCABDCD,True,42,39,3,simplified_to_triangle
ABADCADBCADBCD,True,42,39,3,simplified_to_triangle
ABADCADBCBADCD,True,42,39,3,simplified_to_triangle
ABADCADBCBDACD,True,42,39,3,simplified_to_triangle
ABADCADBCDABCD,True,42,39,3,simplified_to_triangle
ABADCADBCDCBCD,True,42,39,3,simplified_to_triangle
ABADCADCACADCD,True,42,39,3,simplified_to_triangle
ABADCADCACDACD,True,42,39,3,simplified_to_triangle
ABADCADCADCBCD,True,42,39,3,simplified_to_triangle
ABADCADCBCADCD,True,42,39,3,simplified_to_triangle
ABADCADCBCDACD,True,42,39,3,simplified_to_triangle
ABADCADCBDCBCD,True,42,39,3,simplified_to_triangle
ABADCADCDACBCD,True,42,39,3,simplified_to_triangle
ABADCBABDACDCD,True,42,39,3,simplified_to_triangle
ABADCBACDCBDCD,True,42,39,3,simplified_to_triangle
ABADCBACDCDBCD,True,42,39,3,simplified_to_triangle
ABADCBADABCDCD,True,42,39,3,simplified_to_triangle
ABADCBADBACDCD,True,42,39,3,simplified_to_triangle
